OBJECTID,6 Digit Tract Code,Census ID,1.1: Proximity to schools (raw values),1.2: Proximity to modernized schools (raw values),1.3: Proximity to playgrounds (raw values),1.4: Proximity to crossing guards (raw values),1.5: Safe routes to school (raw values),1.6: Proximity to libraries (raw values),1.7: Access to wireless hotspots (raw values),1.8: Access to broadband internet (raw values),1.9: Proximity to recreation centers (raw values),2.1: Travel time to work (raw values),3.1: Proximity to banking institutions (raw values),3.2: Proximity to cash checking institutions (raw values),4.1: Housing stock quality (raw values),4.2: Share of homes built since 1970 (raw values),4.3: Distribution of affordable housing (raw values),4.4: Proximity to vacant or blighted houses (raw values),5.1: Proximity to Metro bus (raw values),5.2: Proximity to Metro station (raw values),5.3: Proximity to Capital Bikeshare locations (raw values),5.4: Access to bike lanes (raw values),5.5: Sidewalk quality (raw values),5.6: Parking availability (raw values),6.1: Proximity to grocery stores (raw values),6.2: Low Food Access areas (raw values),6.3: Proximity to farmers markets (raw values),6.4: Availability of healthy food within stores (raw values),6.5: Proximity to restaurants (raw values),6.6: Proximity to liquor stores (raw values),7.1: Proximity to health care facilities (raw values),7.2: Proximity to mental health facilities and providers (raw values),8.1: Tree canopy (raw values),8.2: Proximity to parks (raw values),8.3: Proximity to trails (raw values),8.4: Presence of mix of land uses (raw values),8.5: Positive land uses (raw values),8.6: Flood Plains (raw values),9.1: Proximity to vacant lots (raw values),9.2: Streetlight coverage (raw values),9.3: Proximity to police department locations (raw values),9.4: Proximity to fire stations (raw values),9.5: Proximity to High Injury Network Corridors (raw values),1.1: Proximity to schools (percentiles),1.2: Proximity to modernized schools (percentiles),1.3: Proximity to playgrounds (percentiles),1.4: Proximity to crossing guards (percentiles),1.5: Safe routes to school (percentiles),1.6: Proximity to libraries (percentiles),1.7: Access to wireless hotspots (percentiles),1.8: Access to broadband internet (percentiles),1.9: Proximity to recreation centers (percentiles),2.1: Travel time to work (percentiles),3.1: Proximity to banking institutions (percentiles),3.2: Proximity to cash checking institutions (percentiles),4.1: Housing stock quality (percentiles),4. 2: Share of homes built since 1970 (percentiles),4.3: Distribution of affordable housing (percentiles),4.4: Proximity to vacant or blighted houses (percentiles),5.1: Proximity to Metro bus (percentiles),5.2: Proximity to Metro station (percentiles),5.3: Proximity to Capital Bikeshare locations (percentiles),5.4: Access to bike lanes (percentiles),5.5: Sidewalk quality (percentiles),5.6: Parking availability (percentiles),6.1: Proximity to grocery stores (percentiles),6.2: Low Food Access areas (percentiles),6.3: Proximity to farmers markets (percentiles),6.4: Availability of healthy food within stores (percentiles),6.5: Proximity to restaurants (percentiles),6.6: Proximity to liquor stores (percentiles),7.1: Proximity to health care facilities (percentiles),7.2: Proximity to mental health facilities and providers (percentiles),8.1: Tree canopy (percentiles),8.2: Proximity to parks (percentiles),8.3: Proximity to trails (percentiles),8.4: Presence of mix of land uses (percentiles),8.5: Positive land uses (percentiles),8.6: Flood Plains (percentiles),9.1: Proximity to vacant lots (percentiles),9.2: Streetlight coverage (percentiles),9.3: Proximity to police department locations (percentiles),9.4: Proximity to fire stations (percentiles),9.5: Proximity to High Injury Network Corridors (percentiles),Driver 1: Education (percentiles),Driver 2: Employment (percentiles),Driver 3: Financial Institutions (percentiles),Driver 4: Housing (percentiles),Driver 5: Transportation (percentiles),Driver 6: Food Environment (percentiles),Driver 7: Medical Care (percentiles),Driver 8: Outdoor Environment (percentiles),Driver 9: Community Safety (percentiles),Overall Driver Score (percentiles),Bottom 10th percentile census tracts,Driver 1: Education (raw values),Driver 2: Employment (raw values),Driver 3: Financial Institutions (raw),Driver 4: Housing (raw values),Driver 5: Transportation (raw values),Driver 6: Food Environment (raw values),Driver 7: Medical Care (raw values),Driver 8: Outdoor Environment (raw values),Driver 9: Community Safety (raw values)
129,002001,11001002001,0.999903091,0.709995577,0.490352254,0.125226075,0.018689309,0,0.999809542,0.783163265,0.915180745,0.725088339,0.946374889,0.089025258,0.05967473,0.191212368,0.109845403,0.760850939,0.60854758,0,0.392957994,0.035815009,0.987306065,0.952095654,0.780765605,0.593591778,0.977656833,0.968616551,0.503722393,0.031337334,0.913326813,0.548235348,0.467787294,0,0.508830113,0.508107803,0.994987064,0.971657721,1,0.312616412,0.805490334,0.400896674,0.99798074,0.82038835,0.59223301,0.417475728,0.631067961,0.63592233,0.024271845,0.165048544,0.215686275,0.262135922,0.257281553,0.160194175,0.703883495,0.373786408,0.357843137,0.68627451,0.669902913,0.587378641,0.075242718,0.27184466,0.436893204,0.296116505,0.82038835,0.281553398,0.582524272,0.480582524,0.5,0.334951456,0.825242718,0.242718447,0.344660194,0.849514563,0.080097087,0.563106796,0.13592233,0.970873786,0.300970874,0.825242718,0.577669903,0.694174757,0.169902913,0.82038835,0.402912621,0.257281553,0.298543689,0.553398058,0.504854369,0.412621359,0.237864078,0.344660194,0.791262136,0.349514563,0,0.472851228,0.257281553,0.432038835,0.521951742,0.49390534,0.399250238,0.268203883,0.469417476,0.615242718
130,007708,11001007708,0.693642,0.443335,0.244315,0.051167,0,0.217965,0.59485,0.684211,0.591307,0.657933,0.541617,0.519044,0.005198,0.218327,0.047809,0.697138,0.163315,0.025567,0.35598,0.009618,0.97791,0.967311,0.20943,0.254589,0.209694,0.675681,0.063612,0.492588,0.62301,0.349304,0.441726,0,0.837326,0.5,0.916066,0.790541,0.881463,0.230429,0.023512,0,0.815401,0.024272,0.504854,0.242718,0.383495,0.313107,0.169903,0.029126,0.053922,0.097087,0.135922,0.029126,0.868932,0.140777,0.401961,0.485294,0.616505,0.043689,0.174757,0.228155,0.281553,0.116505,0.907767,0.121359,0.305825,0.150485,0.368932,0.048544,0.975728,0.116505,0.262136,0.825243,0.080097,0.786408,0.089806,0.567961,0.097087,0.247573,0.26699,0.364078,0.019417,0.339806,0.063107,0.135922,0.402913,0.296117,0.242718,0.101942,0.097087,0.199029,0.019417,0.004854,1,0.192333,0.135922,0.449029,0.411134,0.406485,0.234696,0.152913,0.423544,0.253155
131,001402,11001001402,0.999902087,0,0.037302118,0.048619382,0,0.304413866,0.898124417,0.823378292,0.784668787,0.849537037,0.927325202,0.575594917,0.350855417,0.366028708,0.012559809,0.8468794,0.553599889,0.115102965,0.108061796,0,0.994391475,0.949124914,0.424323054,0.131820608,0.80934558,0,0.111834837,0.331191222,0.050591362,0.104578248,0.594347728,0.454121911,0.292425743,0.522739074,0.866449126,0.991223626,0.948290581,0.286958882,0,0.677113535,0.935403687,0.747572816,0.11407767,0.106796117,0.378640777,0.313106796,0.223300971,0.101941748,0.294117647,0.174757282,0.694174757,0.145631068,0.893203883,0.796116505,0.68627451,0.323529412,0.800970874,0.475728155,0.223300971,0.063106796,0.106796117,0.781553398,0.762135922,0.160194175,0.160194175,0.40776699,0.101941748,0.072815534,0.946601942,0.024271845,0.189320388,0.927184466,0.485436893,0.451456311,0.199029126,0.417475728,0.344660194,0.436893204,0.480582524,0.165048544,0.281553398,0.699029126,0.160194175,0.694174757,0.796116505,0.815533981,0.441747573,0.029126214,0.038834951,0.485436893,0.349514563,0.356796117,0,0.330978726,0.694174757,0.519417476,0.651722825,0.475140777,0.194769608,0.065533981,0.503398058,0.429126214
132,004702,11001004702,0.999900754,0.709524261,0.956580783,0.006775642,0.05622206,0.999900754,0.999900754,0.938293217,0.999900754,0.899365367,0.999900754,9.92458E-05,0.343820162,0.933747412,0.083643892,0.690491463,0.919747249,0.999900754,0.999900754,0.072602253,0.984309623,0.881892787,0.999900754,1,0.999900754,0.571517299,0.999900754,9.92458E-05,0.999900754,0.999900754,0.095834366,0.431496612,0.30926663,0.909808309,0.78928744,1,0.907950495,0.4472226,0.999900754,0.999900754,0.183905833,0.621359223,0.587378641,0.718446602,0.242718447,0.669902913,0.859223301,0.645631068,0.691176471,0.718446602,0.82038835,0.665048544,0.247572816,0.786407767,0.975490196,0.632352941,0.601941748,0.980582524,0.815533981,0.868932039,0.54368932,0.223300971,0.116504854,0.737864078,0.932038835,0.815533981,0.339805825,0.873786408,0.339805825,0.699029126,0.815533981,0.048543689,0.466019417,0.45631068,0.975728155,0.276699029,0.686893204,0.296116505,0.951456311,0.898058252,0.791262136,0.004854369,0.77184466,0.82038835,0.45631068,0.932038835,0.582524272,0.82038835,0.786407767,0.291262136,0.723300971,0.844660194,0,0.626959595,0.82038835,0.45631068,0.749048163,0.51988835,0.631563323,0.72815534,0.456796117,0.591941748
133,007504,11001007504,0.999901,0.140573,0.459823,0.096166,0.284248,0.726518,0.999901,0.761563,0.775259,0.586724,0.985296,0.010291,0.004714,0.268544,0.188187,0.808366,0.397133,0.099057,0.568261,0,0.99347,0.947892,0.269484,0.505804,0.999901,0.978497,0.313767,0.002347,0.999901,0.999901,0.599089,0.337286,0.519446,0.558523,0.74322,1,0.732457,0.283777,0.12928,0.95949,0.909544,0.674757,0.354369,0.383495,0.504854,0.76699,0.412621,0.68932,0.166667,0.165049,0.058252,0.213592,0.635922,0.131068,0.47549,0.828431,0.757282,0.257282,0.208738,0.407767,0.106796,0.713592,0.757282,0.131068,0.495146,0.834951,0.514563,0.203883,0.791262,0.747573,0.834951,0.932039,0.417476,0.567961,0.38835,0.184466,0.686893,0.097087,0.461165,0.42233,0.466019,0.621359,0.432039,0.058252,0.254854,0.606796,0.402913,0.451456,0.815534,0.805825,0.378641,0.461165,0,0.478762,0.058252,0.424757,0.548068,0.466291,0.414919,0.769417,0.578155,0.442184
134,009902,11001009902,0.9999,0.025822,0.696146,0.074781,0,0.39983,0.9999,0.938215,0.9999,0.623059,0.6275,0.14182,0.014109,0.074507,0,0.731676,0.343316,0,0.47905,0.149182,0.997176,0.9688,0,0.587501,0.696766,0.304945,0.176911,0.011238,0.803345,0.183341,0.636403,0.000832,0.915201,0.552551,0.699673,1,0.999047,0.23769,0.094502,0,0.720697,0.529126,0.276699,0.538835,0.446602,0.313107,0.26699,0.558252,0.681373,0.660194,0.082524,0.048544,0.723301,0.199029,0.112745,0.090686,0.640777,0.18932,0.075243,0.34466,0.752427,0.92233,0.927184,0.024272,0.567961,0.354369,0.286408,0.106796,0.805825,0.179612,0.218447,0.956311,0.165049,0.868932,0.34466,0.145631,0.686893,0.626214,0.296117,0.407767,0.019417,0.150485,0.407767,0.082524,0.004854,0.063107,0.703883,0.11165,0.150485,0.82767,0.029126,0.043689,1,0.474101,0.082524,0.385922,0.260809,0.57874,0.238988,0.18932,0.584466,0.276019
135,002600,11001002600,0.97559227,0.524098018,0.061789122,0,0,0.209498945,0.855656206,0.922209696,0.738609627,0.829555757,0.596564763,0.416413908,0.22383076,0.041666667,0,0.878306822,0.110302103,0.110835113,0.154586241,0.000367914,0.994258873,0.973351619,0.468633877,0.532651909,0.578821577,0.271771686,0.024775983,0.297846252,0.888982206,0.010550278,0.723776553,0.525074411,0.84078024,0.5,0.96704319,0.94559354,1,0.185871945,0.003039174,0.331961446,1,0.106796117,0.548543689,0.13592233,0.097087379,0.313106796,0.165048544,0.087378641,0.593137255,0.145631068,0.616504854,0.038834951,0.82038835,0.631067961,0.044117647,0.090686275,0.830097087,0.019417476,0.213592233,0.082524272,0.233009709,0.766990291,0.951456311,0.174757282,0.533980583,0.325242718,0.276699029,0.033980583,0.936893204,0.218446602,0.150485437,0.990291262,0.529126214,0.791262136,0.089805825,0.786407767,0.27184466,0.825242718,0.140776699,0.344660194,0.13592233,0.912621359,0.077669903,0.616504854,0.291262136,0.276699029,0.446601942,0.165048544,0.17961165,0.878640777,0.446601942,0.233009709,0,0.223672187,0.616504854,0.42961165,0.398992243,0.475519417,0.259396276,0.201456311,0.604126214,0.459660194
136,008410,11001008410,0.999897,0.999897,0.999897,0,0,0.999897,0.999897,0.955013,0.999897,0.737349,0.999897,0.000103,0.056909,0.12406,0.061404,0.021143,0.982909,0.621312,0.994355,0.266901,0.993269,0.928031,0.999897,0.154479,0.999897,0.999897,0.999897,0.000103,0.999897,0.372347,0.188995,0.746343,0,0.662795,0.95837,1,0.812954,0.422807,0,0.999897,0.467332,0.315534,0.825243,0.868932,0.097087,0.313107,0.762136,0.34466,0.759804,0.519417,0.286408,0.407767,0.417476,0.359223,0.220588,0.563725,0.019417,1,0.393204,0.718447,0.898058,0.68932,0.524272,0.587379,0.174757,0.679612,0.679612,0.834951,0.606796,0.514563,0.276699,0.271845,0.61165,0.133495,0.660194,0.73301,0.686893,0.174757,0.917476,0.165049,0.669903,0.024272,0.42233,0.286408,0.152913,0.097087,0.854369,0.699029,0.427184,0.385922,0.276699,0.296117,0,0.477313,0.286408,0.412621,0.290739,0.664136,0.568093,0.455097,0.480097,0.409126
137,009601,11001009601,0.806215142,0.206079577,0.505136328,0,0.160697133,0.27116244,0.832300707,0.758342923,0.748529622,0.781073446,0.436113225,0.563886622,0.063017897,0.206431535,0.600622407,0.805101771,0.177676184,0.541422565,0.058804594,0,0.996316005,0.950532604,0.014250055,0.600909229,0.75260769,0.531783405,0.117677526,0.274285196,0.725459661,0.481663214,0.361572735,0,0.796779292,0.722549747,0.696461478,0.523032391,0.930689393,0.169723283,0.049169101,0.505827968,0.969615613,0.058252427,0.412621359,0.427184466,0.097087379,0.723300971,0.199029126,0.077669903,0.161764706,0.160194175,0.417475728,0.019417476,0.878640777,0.383495146,0.37745098,0.975490196,0.752427184,0.048543689,0.359223301,0.038834951,0.106796117,0.902912621,0.781553398,0.072815534,0.601941748,0.368932039,0.310679612,0.082524272,0.922330097,0.160194175,0.305825243,0.733009709,0.080097087,0.747572816,0.733009709,0.140776699,0.029126214,0.383495146,0.097087379,0.378640777,0.208737864,0.77184466,0.097087379,0.417475728,0.422330097,0.757281553,0.325242718,0.203883495,0.174757282,0.126213592,0.160194175,0.09223301,1,0.238710023,0.417475728,0.449029126,0.622215877,0.444582524,0.279734345,0.196601942,0.405339806,0.373834951
138,000202,11001000202,0.999899383,0.988988799,0.767633634,0.117132579,0,0.931489251,0.999899383,0.986118823,0.999899383,0.862506342,0.999899383,0.035890419,0.57124122,0.29913221,0.004594181,0.351147339,0.802208766,0.045454541,0.925012044,0.137656451,0.880020731,0.951742388,0.998030488,0.936833399,0.559046261,0,0.916069155,0.000100617,0.724451898,0,0.322853626,0.575010974,0.888411753,0.739243123,0.965398229,0.87892391,1,0.351843108,0,0.988138851,0.695669836,0.451456311,0.737864078,0.587378641,0.601941748,0.313106796,0.548543689,0.475728155,0.93627451,0.601941748,0.713592233,0.519417476,0.665048544,0.932038835,0.549019608,0.25,0.281553398,0.839805825,0.189320388,0.606796117,0.713592233,0.004854369,0.815533981,0.436893204,0.77184466,0.310679612,0.101941748,0.645631068,0.485436893,0.155339806,0.063106796,0.660194175,0.558252427,0.825242718,0.776699029,0.77184466,0.165048544,0.825242718,0.737864078,0.165048544,0.504854369,0.121359223,0.660194175,0.713592233,0.849514563,0.495145631,0.72815534,0.373786408,0.087378641,0.859223301,0.402912621,0.708737864,0,0.558873501,0.713592233,0.59223301,0.50315296,0.58868932,0.367849867,0.132281553,0.596601942,0.449029126
139,004300,11001004300,0.999900998,0.463768886,0.999900998,0,0.119381086,0.520280702,0.999900998,0.855691057,0.999900998,0.849254333,0.999900998,9.90018E-05,0.294018239,0.360749809,0.063886764,0.176426453,0.811099653,0.999900998,0.999900998,0.39171398,0.990744312,0.925696973,0.999900998,1,0.984132921,0.999900998,0.999900998,9.90018E-05,0.999900998,0.999900998,0.178663019,0.755499818,0,0.752115372,0.946773982,1,0.795838852,0.424684632,0.999900998,0.999900998,0.58500212,0.640776699,0.514563107,0.917475728,0.097087379,0.694174757,0.344660194,0.665048544,0.37254902,0.733009709,0.689320388,0.684466019,0.237864078,0.723300971,0.671568627,0.573529412,0.140776699,0.854368932,0.82038835,0.873786408,0.995145631,0.441747573,0.495145631,0.742718447,0.932038835,0.490291262,0.834951456,0.878640777,0.325242718,0.718446602,0.825242718,0.22815534,0.621359223,0.133495146,0.82038835,0.674757282,0.686893204,0.150485437,0.927184466,0.902912621,0.796116505,0.067961165,0.63592233,0.689320388,0.475728155,0.563106796,0.902912621,0.893203883,0.798543689,0.402912621,0.708737864,0.825242718,0,0.546630497,0.689320388,0.461165049,0.527293927,0.701281553,0.691878832,0.745145631,0.483495146,0.582718447
140,006804,11001006804,0.999701358,0.024576943,0.071400097,0.005494489,0.030708112,0.857302172,0.979623364,1,0.550129669,0.779411765,0.971826263,0.151000682,0.069777175,0,1,0.93403747,0.154673361,0.807182456,0.425692549,0.019752329,0.981191223,0.839197681,0.477528609,0.655020221,0.515380745,0.945092595,0.232584764,0.037378093,0.531189588,0.784534813,0.255421501,0.588068234,0.97529957,0.233537578,0.763881271,0.575752944,1,0.173694091,0.00481355,0.526637995,0.90136139,0.131067961,0.27184466,0.145631068,0.22815534,0.645631068,0.514563107,0.140776699,0.987745098,0.082524272,0.402912621,0.199029126,0.72815534,0.422330097,0.004901961,0.995098039,0.86407767,0.038834951,0.45631068,0.300970874,0.344660194,0.155339806,0.024271845,0.189320388,0.640776699,0.27184466,0.475728155,0.155339806,0.834951456,0.101941748,0.461165049,0.45631068,0.567961165,0.922330097,0.029126214,0.223300971,0.038834951,0.825242718,0.116504854,0.354368932,0.22815534,0.601941748,0.150485437,0.402912621,0.495145631,0.669902913,0.009708738,0.266990291,0.160194175,0.189320388,0.223300971,0.072815534,1,0.318376999,0.402912621,0.463592233,0.571601942,0.180373786,0.311868877,0.191747573,0.422330097,0.398640777
141,004100,11001004100,0.999899243,0.625030748,0.500393487,0,0,0.55865132,0.999899243,0.948562784,0.999899243,0.898776418,0.999899243,0.027906389,0.7204106,0.07323396,0.022683085,0.576160493,0.432979006,0.998820117,0.287413689,0.020230167,0.984768212,0.956996646,0.999899243,0.373948212,0.999899243,0,0.409016468,0.000100757,0.716562272,0.502426933,0.451486059,0.898024167,0.772828876,0.553435407,0.973664007,0.879519648,1,0.302165537,0.664742329,0.671693501,0.915695516,0.432038835,0.572815534,0.422330097,0.097087379,0.313106796,0.368932039,0.45631068,0.730392157,0.59223301,0.810679612,0.509708738,0.655339806,0.980582524,0.107843137,0.367647059,0.509708738,0.305825243,0.582524272,0.174757282,0.349514563,0.233009709,0.849514563,0.650485437,0.383495146,0.72815534,0.101941748,0.291262136,0.5,0.150485437,0.325242718,0.839805825,0.708737864,0.723300971,0.359223301,0.815533981,0.169902913,0.825242718,0.538834951,0.63592233,0.276699029,0.640776699,0.32038835,0.810679612,0.84223301,0.480582524,0.558252427,0.334951456,0.169902913,0.888349515,0.67961165,0.665048544,0,0.430810965,0.810679612,0.582524272,0.491445365,0.512723301,0.358626581,0.194174757,0.605825243,0.572038835
142,010100,11001010100,0.999902,0.619431,0.118688,0.112781,0,0.982642,0.999902,0.939051,0.999902,0.89625,0.999902,9.8E-05,0.439192,0.459459,0.072573,0.622049,0.865007,0.999902,0.999902,0.209685,0.971638,0.945879,0.999902,0.599165,0.999902,0.243313,0.999902,9.8E-05,0.999902,0.999902,0.103612,0.995752,0.013538,0.338736,0.86677,1,1,0.429182,0.811809,0.999902,0.41765,0.762136,0.567961,0.15534,0.592233,0.313107,0.601942,0.76699,0.70098,0.800971,0.800971,0.771845,0.18932,0.849515,0.779412,0.602941,0.548544,0.902913,0.854369,0.898058,0.81068,0.063107,0.73301,0.800971,0.592233,0.868932,0.26699,0.893204,0.242718,0.796117,0.873786,0.053398,0.781553,0.291262,0.053398,0.42233,0.686893,0.825243,0.936893,0.703883,0.849515,0.019417,0.757282,0.800971,0.550971,0.873786,0.936893,0.76699,0.859223,0.131068,0.834951,0.873786,0,0.620595,0.800971,0.480583,0.695103,0.732126,0.593335,0.815534,0.410194,0.640194
143,004901,11001004901,0.999905305,0.999905305,0.999905305,0.395122835,0,0.999905305,0.999905305,0.921525886,0.999905305,0.918770582,0.999905305,9.4695E-05,0.270976151,0.692345924,0.147117296,0.148588331,0.908835691,0.999905305,0.999905305,0.29454805,0.987247609,0.926047086,0.999905305,0.98374096,0.744239329,0.999905305,0.999905305,9.4695E-05,0.999905305,0.999905305,0.17549866,0.999905305,0,0.747213659,0.971787851,1,0.904101406,0.392810278,0.372377937,0.999905305,0.827892004,0.922330097,0.941747573,0.985436893,0.95631068,0.313106796,0.951456311,0.922330097,0.588235294,0.936893204,0.902912621,0.922330097,0.077669903,0.67961165,0.911764706,0.730392157,0.126213592,0.966019417,0.946601942,0.951456311,0.941747573,0.286407767,0.5,0.932038835,0.844660194,0.36407767,0.951456311,0.95631068,0.082524272,0.927184466,0.946601942,0.208737864,0.966019417,0.133495146,0.815533981,0.810679612,0.686893204,0.291262136,0.844660194,0.524271845,0.941747573,0.398058252,0.961165049,0.902912621,0.699029126,0.72815534,0.932038835,0.917475728,0.946601942,0.786407767,0.796116505,0.990291262,0,0.835561822,0.902912621,0.5,0.611995526,0.727165049,0.724038596,0.932038835,0.561650485,0.617572816
144,005900,11001005900,0.999905905,0.471505787,0.15950279,0,0,0.998511425,0.999905905,0.888888889,0.884895092,0.914645103,0.999905905,9.40951E-05,0.581592907,0.76984127,0.191086691,0.648369731,0.678757393,0.999905905,0.999905905,0.102135139,0.977272727,0.957721756,0.999905905,0.643178726,0.999905905,0.170770448,0.999905905,9.40951E-05,0.999905905,0.999905905,0.105906827,0.133968217,0.545074344,0.341076559,0.856052842,0.912800246,0.999686821,0.308396874,0.999905905,0.999905905,0.694460758,0.951456311,0.519417476,0.194174757,0.097087379,0.313106796,0.63592233,0.951456311,0.455882353,0.233009709,0.888349515,0.951456311,0.048543689,0.941747573,0.926470588,0.833333333,0.563106796,0.699029126,0.966019417,0.966019417,0.645631068,0.111650485,0.859223301,0.95631068,0.63592233,0.966019417,0.252427184,0.970873786,0.053398058,0.95631068,0.966019417,0.058252427,0.262135922,0.582524272,0.058252427,0.383495146,0.208737864,0.63592233,0.563106796,0.985436893,0.961165049,0.111650485,0.519417476,0.888349515,0.699029126,0.966019417,0.95631068,0.839805825,0.966019417,0.009708738,0.810679612,0.902912621,0,0.507310109,0.888349515,0.5,0.816164573,0.753121359,0.649523973,0.958737864,0.266504854,0.620825243
145,009901,11001009901,0.9999,0.502455,0.324907,0.019558,0,0.264476,0.989476,0.878074,0.838701,0.638686,0.7245,0.279067,0.010054,0.065574,0.154827,0.854315,0.190886,0.001538,0.340897,0.063218,0.994629,0.97768,0.179622,0.536456,0.002712,0.750884,0.172139,0.080138,0.822653,0.725447,0.623584,0.359072,0.903699,0.549562,0.675102,0.982074,0.970939,0.234839,0.539213,0.348405,0.915902,0.538835,0.529126,0.296117,0.271845,0.313107,0.18932,0.15534,0.431373,0.203883,0.097087,0.067961,0.786408,0.18932,0.083333,0.764706,0.805825,0.058252,0.15534,0.213592,0.514563,0.81068,0.961165,0.106796,0.538835,0.072816,0.393204,0.097087,0.873786,0.18932,0.441748,0.951456,0.432039,0.849515,0.320388,0.116505,0.315534,0.495146,0.291262,0.601942,0.145631,0.645631,0.179612,0.097087,0.26699,0.417476,0.597087,0.07767,0.223301,0.740291,0.368932,0.150485,0,0.342122,0.097087,0.427184,0.460796,0.527126,0.220999,0.252427,0.553398,0.436214
146,007901,11001007901,0.999897,0.944427,0.999897,0.18704,0,0.999897,0.999897,0.82888,0.999897,0.684691,0.999897,0.000103,0.307405,0.232628,0.083082,0.06241,0.650925,0.527152,0.999018,0.095155,0.996494,0.888129,0.999897,0.812087,0.999897,0.999897,0.861345,0.000103,0.999897,0.888007,0.18202,0.564546,0.173611,0.572015,0.871869,1,0.383846,0.29609,0,0.999897,0.871198,0.296117,0.694175,0.864078,0.762136,0.313107,0.757282,0.330097,0.318627,0.509709,0.179612,0.398058,0.427184,0.747573,0.431373,0.627451,0.043689,0.674757,0.349515,0.747573,0.616505,0.907767,0.135922,0.582524,0.713592,0.674757,0.669903,0.61165,0.626214,0.509709,0.5,0.237864,0.553398,0.383495,0.451456,0.441748,0.686893,0.014563,0.524272,0.165049,0.665049,0.529126,0.514563,0.179612,0.152913,0.432039,0.42233,0.747573,0.502427,0.305825,0.291262,0.271845,0,0.507089,0.179612,0.412621,0.462521,0.471485,0.586782,0.507282,0.46165,0.412573
147,001803,11001001803,0.973798969,0.047307437,0.239604873,0.031235318,0,0.005671855,0.720406993,0.70304878,0.699639679,0.744103774,0.618801563,0.457414558,0.057072846,0.107734807,0.040331492,0.891912803,0.322443237,0,0.168264959,0.060134343,0.987381703,0.978214401,0.490048599,0.798974179,0.258403367,0.442177052,0.216262522,0.455679608,0.698653276,0.483544085,0.574632853,0,0.737849143,0.5,0.995716103,0.928326419,1,0.196990378,0.341944599,0.35473865,1,0.101941748,0.305825243,0.237864078,0.305825243,0.313106796,0.053398058,0.063106796,0.068627451,0.126213592,0.305825243,0.04368932,0.839805825,0.36407767,0.18627451,0.455882353,0.839805825,0.165048544,0.075242718,0.09223301,0.504854369,0.300970874,0.966019417,0.194174757,0.703883495,0.165048544,0.296116505,0.140776699,0.970873786,0.140776699,0.310679612,0.917475728,0.080097087,0.708737864,0.089805825,0.975728155,0.233009709,0.825242718,0.160194175,0.5,0.155339806,0.912621359,0.038834951,0.305825243,0.351941748,0.422330097,0.378640777,0.233009709,0.140776699,0.441747573,0.553398058,0.126213592,0,0.174382496,0.305825243,0.441747573,0.461510089,0.460216019,0.293019417,0.183252427,0.494417476,0.497524272
148,010400,11001010400,0.761814444,0.282168577,0.257269019,0.074893857,0.238179395,0.196140136,0.813870744,0.85238721,0.661143446,0.722419929,0.742239252,0.33778517,0.063774313,0.143259557,0.318309859,0.781954041,0.333248001,0.424174316,0.141429129,0.028076466,0.999580788,0.95087787,0.181796674,0.128639718,0.476132038,0.719854668,0.267831441,0.295810957,0.689804591,0.637477093,0.347785519,0,0.583247288,0.570491163,0.802457564,0.99603084,0.939069181,0.196605105,0,0.495035707,0.955956175,0.04368932,0.441747573,0.257281553,0.451456311,0.747572816,0.160194175,0.072815534,0.367647059,0.116504854,0.247572816,0.072815534,0.800970874,0.388349515,0.269607843,0.901960784,0.713592233,0.174757282,0.310679612,0.077669903,0.40776699,0.980582524,0.786407767,0.111650485,0.155339806,0.242718447,0.378640777,0.189320388,0.932038835,0.13592233,0.412621359,0.713592233,0.080097087,0.611650485,0.441747573,0.305825243,0.359223301,0.40776699,0.155339806,0.165048544,0.199029126,0.742718447,0.121359223,0.247572816,0.330097087,0.645631068,0.54368932,0.13592233,0.184466019,0.203883495,0.09223301,0.058252427,1,0.28218518,0.247572816,0.436893204,0.568377594,0.506252427,0.244022843,0.205097087,0.427669903,0.341796117
149,009903,11001009903,0.999904,0.994779,0,0.267148,0,0.943299,0.999904,0.895678,0.999904,0.661215,0.999904,0.606161,0.006517,0.4,0,0.439114,0.470026,0.32117,0.586321,0,0.998367,0.933014,0,0.00135,0.500323,0.999904,0.947734,9.6E-05,0.23355,0.919233,0.20981,0.999904,0.146574,0.530099,0.862439,1,0.943294,0.343614,0.02912,0.629864,0.604359,0.854369,0.742718,0.024272,0.88835,0.313107,0.567961,0.854369,0.480392,0.878641,0.140777,0.859223,0.902913,0.15534,0.715686,0.090686,0.368932,0.325243,0.276699,0.417476,0.106796,0.956311,0.601942,0.024272,0.043689,0.252427,0.917476,0.684466,0.150485,0.058252,0.524272,0.339806,0.932039,0.373786,0.237864,0.402913,0.686893,0.417476,0.694175,0.368932,0.26699,0.082524,0.854369,0.140777,0.980583,0.169903,0.398058,0.480583,0.131068,0.65534,0.140777,0.383495,0,0.685241,0.140777,0.881068,0.332661,0.466223,0.425252,0.174757,0.530583,0.36568
